,X_timestamp,X_version,X_id,X_index,X_score,X_type,beat_hostname,beat_version,enrichment_branch_name,metricset_module,metricset_name,metricset_rtt,system_memory_actual_free,system_memory_actual_used_bytes,system_memory_actual_used_pct,system_memory_free,system_memory_swap_free,system_memory_swap_total,system_memory_swap_used_bytes,system_memory_swap_used_pct,system_memory_total,system_memory_used_bytes,system_memory_used_pct
4069,"December 18th 2018, 19:53:35.880",1,79nhwmcBxOZ1qs_pfpet,metricbeat-000210,NA,doc,71,6.2.4,7,system,memory,,10.402,5.489,0.3454,10.402,10.581,16.891,6.31,0.3736,15.891,5.489,0.3454
3908,"December 18th 2018, 19:58:35.868",1,p0zmwmcBuqt-6aA3EzrD,metricbeat-000210,NA,doc,71,6.2.4,7,system,memory,,10.757,5.134,0.3231,10.757,11.354,16.891,5.537,0.3278,15.891,5.134,0.3231
3747,"December 18th 2018, 20:03:35.869",1,ZlHqwmcBuqt-6aA3pzVI,metricbeat-000210,NA,doc,71,6.2.4,7,system,memory,,10.445,5.446,0.3427,10.445,10.99,16.891,5.901,0.3493,15.891,5.446,0.3427
3586,"December 18th 2018, 20:08:35.871",1,00vvwmcBAOA7YPJGQSHq,metricbeat-000210,NA,doc,71,6.2.4,7,system,memory,,10.062,5.829,0.3668,10.062,10.628,16.891,6.263,0.3708,15.891,5.829,0.3668
3425,"December 18th 2018, 20:13:35.862",1,bVvzwmcBuqt-6aA30USq,metricbeat-000210,NA,doc,71,6.2.4,7,system,memory,,10.251,5.64,0.3549,10.251,10.829,16.891,6.062,0.3589,15.891,5.64,0.3549
3264,"December 18th 2018, 20:18:35.858",1,KB34wmcBN4R-DFd1ZNm_,metricbeat-000210,NA,doc,71,6.2.4,7,system,memory,,10.283,5.608,0.3529,10.283,10.682,16.891,6.209,0.3676,15.891,5.608,0.3529
3103,"December 18th 2018, 20:23:35.857",1,pln8wmcBAOA7YPJG-PvS,metricbeat-000210,NA,doc,71,6.2.4,7,system,memory,,10.129,5.762,0.3626,10.129,10.518,16.891,6.373,0.3773,15.891,5.762,0.3626
2942,"December 18th 2018, 20:28:35.859",1,nmoBw2cBuqt-6aA3jSzl,metricbeat-000210,NA,doc,71,6.2.4,7,system,memory,,10.15,5.741,0.3613,10.15,10.553,16.891,6.338,0.3752,15.891,5.741,0.3613
2782,"December 18th 2018, 20:33:35.847",1,5aYGw2cB6ZGVNHRkIugG,metricbeat-000210,NA,doc,71,6.2.4,7,system,memory,,10.172,5.719,0.3599,10.172,10.612,16.891,6.279,0.3718,15.891,5.719,0.3599
2621,"December 18th 2018, 20:38:35.850",1,fnEKw2cBuqt-6aA3uNTn,metricbeat-000210,NA,doc,71,6.2.4,7,system,memory,,10.112,5.779,0.3636,10.112,10.556,16.891,6.335,0.375,15.891,5.779,0.3636
2460,"December 18th 2018, 20:43:35.851",1,GK0Pw2cB6ZGVNHRkSIfq,metricbeat-000210,NA,doc,71,6.2.4,7,system,memory,,10.275,5.616,0.3534,10.275,10.695,16.891,6.196,0.3668,15.891,5.616,0.3534
2299,"December 18th 2018, 20:48:35.844",1,JzATw2cBdDbnrhqk2axS,metricbeat-000210,NA,doc,71,6.2.4,7,system,memory,,10.13,5.761,0.3625,10.13,10.472,16.891,6.419,0.38,15.891,5.761,0.3625
2138,"December 18th 2018, 20:53:35.840",1,J3sYw2cBuqt-6aA3bGvU,metricbeat-000210,NA,doc,71,6.2.4,7,system,memory,,10.185,5.706,0.359,10.185,10.519,16.891,6.372,0.3773,15.891,5.706,0.359
1977,"December 18th 2018, 20:58:35.842",1,OHIdw2cBAOA7YPJO6u,metricbeat-000210,NA,doc,71,6.2.4,7,system,memory,,10.268,5.623,0.3539,10.268,10.476,16.891,6.415,0.3798,15.891,5.623,0.3539
1815,"December 18th 2018, 21:03:35.842",1,E4Ehw2cBuqt-6aA3mIO2,metricbeat-000210,NA,doc,71,6.2.4,7,system,memory,,10.257,5.634,0.3545,10.257,10.466,16.891,6.425,0.3804,15.891,5.634,0.3545
1654,"December 18th 2018, 21:08:35.836",1,WT4mw2cBdDbnrhqkL3Gq,metricbeat-000210,NA,doc,71,6.2.4,7,system,memory,308,10.245,5.646,0.3553,10.245,10.465,16.891,6.426,0.3805,15.891,5.646,0.3553
1492,"December 18th 2018, 21:13:35.832",1,rxwqw2cBxOZ1qs_pv5HE,metricbeat-000210,NA,doc,71,6.2.4,7,system,memory,,10.34,5.551,0.3493,10.34,10.709,16.891,6.182,0.366,15.891,5.551,0.3493
1330,"December 18th 2018, 21:18:35.838",1,CoIvw2cBAOA7YPJGVjFn,metricbeat-000210,NA,doc,71,6.2.4,7,system,memory,,10.399,5.492,0.3456,10.399,10.731,16.891,6.16,0.3647,15.891,5.492,0.3456
1169,"December 18th 2018, 21:23:35.828",1,WMkzw2cB6ZGVNHRk5pv1,metricbeat-000210,NA,doc,71,6.2.4,7,system,memory,,10.325,5.566,0.3503,10.325,10.754,16.891,6.137,0.3633,15.891,5.566,0.3503
1008,"December 18th 2018, 21:28:35.827",1,zyg4w2cBn_oGi6rsfMbp,metricbeat-000210,NA,doc,71,6.2.4,7,system,memory,,10.327,5.564,0.3501,10.327,10.686,16.891,6.205,0.3673,15.891,5.564,0.3501
845,"December 18th 2018, 21:33:35.833",1,Jys9w2cBn_oGi6rsrPV4,metricbeat-000210,NA,doc,71,6.2.4,7,system,memory,,10.718,5.173,0.3256,10.718,11.29,16.891,5.602,0.3316,15.891,5.173,0.3256
683,"December 18th 2018, 21:38:35.827",1,KlJCw2cBdDbnrhqkG9Ic,metricbeat-000210,NA,doc,71,6.2.4,7,system,memory,,11.263,4.628,0.2912,11.263,12.322,16.891,4.569,0.2705,15.891,4.628,0.2912
520,"December 18th 2018, 21:43:35.827",1,pzVGw2cBrehMbwjYNchJ,metricbeat-000210,NA,doc,71,6.2.4,7,system,memory,,11.038,4.853,0.3054,11.038,11.829,16.891,5.062,0.2997,15.891,4.853,0.3054
358,"December 18th 2018, 21:48:35.828",1,UzhKw2cBrehMbwjYztUD,metricbeat-000210,NA,doc,71,6.2.4,7,system,memory,,11.124,4.767,0.3,11.124,11.931,16.891,4.96,0.2937,15.891,4.767,0.3
132,"December 18th 2018, 21:55:39.860",1,O91Rw2cB6ZGVNHRkT5KW,metricbeat-000210,NA,doc,71,6.2.4,7,system,memory,,13.774,2.117,0.1332,13.774,16.777,18.766,1.989,0.106,15.891,2.117,0.1332
17134,"December 18th 2018, 13:01:54.279",1,sBIAwmcBN4R-DFd1xgI6,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,,13.572,2.319,0.1459,13.572,14.527,16.891,2.364,0.1399,15.891,2.319,0.1459
16978,"December 18th 2018, 13:06:54.278",1,UOsCwmcBn_oGi6rsEKjL,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,,13.584,2.307,0.1451,13.584,14.542,16.891,2.349,0.1391,15.891,2.307,0.1451
16823,"December 18th 2018, 13:11:54.277",1,KZknwmcBbOSZnM2xnrbf,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,,13.583,2.309,0.1453,13.583,14.544,16.891,2.347,0.1389,15.891,2.309,0.1453
16669,"December 18th 2018, 13:16:54.271",1,c_ENwmcBrehMbwjYmxpX,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,,13.569,2.323,0.1462,13.569,14.525,16.891,2.366,0.1401,15.891,2.323,0.1462
16514,"December 18th 2018, 13:21:54.271",1,32wpwmcBuqt-6aA39qOA,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,106,13.585,2.306,0.1451,13.585,14.541,16.891,2.35,0.1391,15.891,2.306,0.1451
16357,"December 18th 2018, 13:26:54.254",1,v5EQwmcBX8H-MD0_LLOi,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,175,13.589,2.302,0.1449,13.589,14.544,16.891,2.347,0.1389,15.891,2.302,0.1449
16202,"December 18th 2018, 13:31:54.246",1,RgY0wmcBn_oGi6rsFC7p,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,,13.582,2.309,0.1453,13.582,14.528,16.891,2.363,0.1399,15.891,2.309,0.1453
16047,"December 18th 2018, 13:36:54.241",1,Yh4SwmcBN4R-DFd1GRH9,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,83,13.587,2.304,0.145,13.587,14.544,16.891,2.347,0.1389,15.891,2.304,0.145
15891,"December 18th 2018, 13:41:54.225",1,hpcTwmcBX8H-MD0_Ml8k,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,106,13.602,2.289,0.144,13.602,14.551,16.891,2.34,0.1385,15.891,2.289,0.144
15731,"December 18th 2018, 13:46:54.215",1,siIgwmcBN4R-DFd19Zlc,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,,13.586,2.305,0.1451,13.586,14.524,16.891,2.367,0.1401,15.891,2.305,0.1451
15563,"December 18th 2018, 13:51:54.209",1,45YlwmcBbOSZnM2xdvhi,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,,13.577,2.314,0.1456,13.577,14.524,16.891,2.367,0.1402,15.891,2.314,0.1456
15406,"December 18th 2018, 13:56:54.205",1,fHA5wmcBAOA7YPJGkIHu,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,,13.566,2.325,0.1463,13.566,14.518,16.891,2.373,0.1405,15.891,2.325,0.1463
15249,"December 18th 2018, 14:01:54.201",1,OWoowmcBuqt-6aA3aw3R,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,116,13.578,2.314,0.1456,13.578,14.525,16.891,2.366,0.1401,15.891,2.314,0.1456
15090,"December 18th 2018, 14:06:54.188",1,bwMpwmcBrehMbwjYOHU7,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,,13.594,2.297,0.1446,13.594,14.538,16.891,2.353,0.1393,15.891,2.297,0.1446
14932,"December 18th 2018, 14:11:54.191",1,yLY8wmcBX8H-MD0_CzI-,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,101,13.59,2.301,0.1448,13.59,14.546,16.891,2.345,0.1388,15.891,2.301,0.1448
14774,"December 18th 2018, 14:16:54.183",1,7bs8wmcB6ZGVNHRk75ZX,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,119,13.585,2.306,0.1451,13.585,14.525,16.891,2.366,0.1401,15.891,2.306,0.1451
14616,"December 18th 2018, 14:21:54.179",1,#NAME?,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,103,13.604,2.287,0.1439,13.604,14.542,16.891,2.349,0.139,15.891,2.287,0.1439
14458,"December 18th 2018, 14:26:54.175",1,PhxAwmcBn_oGi6rs1zU0,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,118,13.606,2.285,0.1438,13.606,14.547,16.891,2.344,0.1388,15.891,2.285,0.1438
14300,"December 18th 2018, 14:31:54.165",1,1cFBwmcB6ZGVNHRklHUb,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,128,13.591,2.3,0.1447,13.591,14.543,16.891,2.348,0.139,15.891,2.3,0.1447
14142,"December 18th 2018, 14:36:54.175",1,Q2k1wmcBAOA7YPJG6Psl,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,,13.592,2.299,0.1447,13.592,14.537,16.891,2.354,0.1393,15.891,2.299,0.1447
13983,"December 18th 2018, 14:41:54.165",1,mh9DwmcBxOZ1qs_pf3he,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,,13.597,2.294,0.1444,13.597,14.543,16.891,2.348,0.139,15.891,2.294,0.1444
13825,"December 18th 2018, 14:46:54.167",1,Unc3wmcBuqt-6aA3ul9Z,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,,13.573,2.318,0.1459,13.573,14.512,16.891,2.379,0.1408,15.891,2.318,0.1459
13667,"December 18th 2018, 14:51:54.155",1,5q04wmcBX8H-MD0_r96Q,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,,13.601,2.29,0.1441,13.601,14.556,16.891,2.335,0.1382,15.891,2.29,0.1441
13509,"December 18th 2018, 14:56:54.150",1,eDM5wmcBdDbnrhqkfibg,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,117,13.579,2.312,0.1455,13.579,14.539,16.891,2.352,0.1393,15.891,2.312,0.1455
13351,"December 18th 2018, 15:01:54.150",1,fFJNwmcBN4R-DFd1b2hr,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,,13.576,2.315,0.1457,13.576,14.525,16.891,2.367,0.1401,15.891,2.315,0.1457
13193,"December 18th 2018, 15:06:54.148",1,bRI6wmcBn_oGi6rsqWG1,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,,13.584,2.307,0.1452,13.584,14.526,16.891,2.365,0.14,15.891,2.307,0.1452
13035,"December 18th 2018, 15:11:54.154",1,Vrc7wmcB6ZGVNHRkPT5_,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,,13.583,2.308,0.1453,13.583,14.527,16.891,2.364,0.14,15.891,2.308,0.1453
12877,"December 18th 2018, 15:16:54.142",1,d7A7wmcBbOSZnM2xYmje,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,,13.57,2.321,0.1461,13.57,14.522,16.891,2.369,0.1403,15.891,2.321,0.1461
12718,"December 18th 2018, 15:21:54.141",1,fDBUwmcBn_oGi6rsdyV2,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,,13.56,2.331,0.1467,13.56,14.5,16.891,2.391,0.1416,15.891,2.331,0.1467
12559,"December 18th 2018, 15:26:54.141",1,1ZJYwmcBAOA7YPJGZtGm,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,,13.555,2.336,0.147,13.555,14.503,16.891,2.388,0.1414,15.891,2.336,0.147
12400,"December 18th 2018, 15:31:54.134",1,IzFZwmcBxOZ1qs_prlVt,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,,13.561,2.33,0.1466,13.561,14.498,16.891,2.393,0.1416,15.891,2.33,0.1466
12242,"December 18th 2018, 15:36:54.143",1,QBw-wmcBrehMbwjY6a-9,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,,13.569,2.322,0.1461,13.569,14.51,16.891,2.381,0.141,15.891,2.322,0.1461
12083,"December 18th 2018, 15:41:54.142",1,c3xAwmcBAOA7YPJGkSQS,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,,13.573,2.318,0.1458,13.573,14.519,16.891,2.372,0.1404,15.891,2.318,0.1458
11924,"December 18th 2018, 15:46:54.137",1,AUZBwmcBN4R-DFd1hr9M,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,98,13.582,2.309,0.1453,13.582,14.539,16.891,2.352,0.1393,15.891,2.309,0.1453
11764,"December 18th 2018, 15:51:54.147",1,AMFBwmcB6ZGVNHRkxvD4,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,,13.587,2.304,0.145,13.587,14.53,16.891,2.361,0.1398,15.891,2.304,0.145
11604,"December 18th 2018, 15:56:54.135",1,QyBCwmcBn_oGi6rsenx2,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,112,13.572,2.319,0.146,13.572,14.531,16.891,2.36,0.1397,15.891,2.319,0.146
11443,"December 18th 2018, 16:01:54.135",1,iIxCwmcBuqt-6aA3-DwV,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,120,13.577,2.314,0.1456,13.577,14.528,16.891,2.363,0.1399,15.891,2.314,0.1456
11283,"December 18th 2018, 16:06:54.136",1,diZFwmcBrehMbwjYBgRr,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,119,13.589,2.302,0.1449,13.589,14.531,16.891,2.36,0.1397,15.891,2.302,0.1449
11123,"December 18th 2018, 16:11:54.140",1,m4VHwmcBAOA7YPJGCHZU,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,,13.548,2.343,0.1474,13.548,14.498,16.891,2.393,0.1417,15.891,2.343,0.1474
10963,"December 18th 2018, 16:16:54.139",1,aMdKwmcBX8H-MD0_CRMn,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,90,13.558,2.333,0.1468,13.558,14.509,16.891,2.382,0.141,15.891,2.333,0.1468
10803,"December 18th 2018, 16:21:54.136",1,DmZlwmcBdDbnrhqk2CD2,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,152,13.573,2.318,0.1459,13.573,14.527,16.891,2.365,0.14,15.891,2.318,0.1459
10643,"December 18th 2018, 16:26:54.134",1,qM1OwmcB6ZGVNHRkZWIW,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,,13.58,2.311,0.1454,13.58,14.538,16.891,2.353,0.1393,15.891,2.311,0.1454
10483,"December 18th 2018, 16:31:54.141",1,g-hpwmcB6ZGVNHRkgMv7,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,,13.568,2.323,0.1462,13.568,14.529,16.891,2.362,0.1398,15.891,2.323,0.1462
10323,"December 18th 2018, 16:36:54.139",1,xuJqwmcBbOSZnM2xRbpz,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,114,13.579,2.312,0.1455,13.579,14.537,16.891,2.354,0.1393,15.891,2.312,0.1455
10164,"December 18th 2018, 16:41:54.134",1,s9JTwmcB6ZGVNHRk7ojw,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,118,13.555,2.337,0.147,13.555,14.501,16.891,2.39,0.1415,15.891,2.337,0.147
10004,"December 18th 2018, 16:46:54.133",1,fdRVwmcB6ZGVNHRkHwJ_,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,103,13.555,2.336,0.147,13.555,14.519,16.891,2.372,0.1404,15.891,2.336,0.147
9844,"December 18th 2018, 16:51:54.134",1,--1swmcB6ZGVNHRk2Xc8,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,98,13.442,2.449,0.1541,13.442,14.374,16.891,2.517,0.149,15.891,2.449,0.1541
9684,"December 18th 2018, 16:56:54.136",1,lp5ZwmcBuqt-6aA34vug,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,,13.521,2.37,0.1491,13.521,14.497,16.891,2.394,0.1417,15.891,2.37,0.1491
9523,"December 18th 2018, 17:01:54.141",1,QjVbwmcBn_oGi6rszF4c,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,102,13.502,2.389,0.1503,13.502,14.476,16.891,2.415,0.143,15.891,2.389,0.1503
9363,"December 18th 2018, 17:06:54.134",1,F-1vwmcBX8H-MD0_mrqF,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,,13.54,2.351,0.148,13.54,14.496,16.891,2.395,0.1418,15.891,2.351,0.148
9205,"December 18th 2018, 17:11:54.140",1,0zhewmcBn_oGi6rssuBz,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,95,13.546,2.345,0.1476,13.546,14.516,16.891,2.375,0.1406,15.891,2.345,0.1476
9050,"December 18th 2018, 17:16:54.129",1,BzlfwmcBn_oGi6rsFLTT,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,,13.563,2.328,0.1465,13.563,14.531,16.891,2.36,0.1397,15.891,2.328,0.1465
8895,"December 18th 2018, 17:21:54.133",1,w15gwmcBdDbnrhqkVFaw,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,,13.558,2.333,0.1468,13.558,14.503,16.891,2.388,0.1414,15.891,2.333,0.1468
8740,"December 18th 2018, 17:26:54.132",1,DF9hwmcBdDbnrhqkeupZ,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,133,13.561,2.33,0.1466,13.561,14.511,16.891,2.38,0.1409,15.891,2.33,0.1466
8585,"December 18th 2018, 17:31:54.133",1,575zwmcBuqt-6aA3I3Ho,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,,13.552,2.34,0.1472,13.552,14.524,16.891,2.367,0.1401,15.891,2.34,0.1472
8430,"December 18th 2018, 17:36:54.135",1,ZaFkwmcBAOA7YPJGYhXj,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,,13.578,2.313,0.1456,13.578,14.546,16.891,2.345,0.1389,15.891,2.313,0.1456
8275,"December 18th 2018, 17:41:54.137",1,#NAME?,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,,13.581,2.31,0.1453,13.581,14.552,16.891,2.339,0.1385,15.891,2.31,0.1453
8120,"December 18th 2018, 17:46:54.144",1,405twmcBrehMbwjYgAPs,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,,13.552,2.339,0.1472,13.552,14.515,16.891,2.376,0.1407,15.891,2.339,0.1472
7964,"December 18th 2018, 17:51:54.148",1,E8J1wmcBuqt-6aA3j4aM,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,,13.567,2.324,0.1462,13.567,14.541,16.891,2.35,0.1391,15.891,2.324,0.1462
7807,"December 18th 2018, 17:56:54.179",1,CvR3wmcBbOSZnM2x19jD,metricbeat-000209,NA,doc,188,6.2.4,7,system,memory,96,13.544,2.347,0.1477,13.544,14.516,16.891,2.375,0.1406,15.891,2.347,0.1477
7649,"December 18th 2018, 18:01:54.205",1,vIV7wmcBN4R-DFd1R7em,metricbeat-000210,NA,doc,188,6.2.4,7,system,memory,103,13.547,2.344,0.1475,13.547,14.514,16.891,2.377,0.1407,15.891,2.344,0.1475
7490,"December 18th 2018, 18:06:54.235",1,cMJ_wmcBAOA7YPJG0eI8,metricbeat-000210,NA,doc,188,6.2.4,7,system,memory,,13.559,2.332,0.1468,13.559,14.524,16.891,2.367,0.1401,15.891,2.332,0.1468
7330,"December 18th 2018, 18:11:54.255",1,IweEwmcBX8H-MD0_bDcr,metricbeat-000210,NA,doc,188,6.2.4,7,system,memory,,13.558,2.333,0.1468,13.558,14.529,16.891,2.362,0.1398,15.891,2.333,0.1468
7170,"December 18th 2018, 18:16:54.276",1,eo6IwmcBdDbnrhqk-NxC,metricbeat-000210,NA,doc,188,6.2.4,7,system,memory,93,13.524,2.367,0.149,13.524,14.493,16.891,2.398,0.142,15.891,2.367,0.149
7010,"December 18th 2018, 18:21:54.304",1,v5ONwmcBdDbnrhqks4JR,metricbeat-000210,NA,doc,188,6.2.4,7,system,memory,102,13.537,2.354,0.1481,13.537,14.486,16.891,2.405,0.1424,15.891,2.354,0.1481
6850,"December 18th 2018, 18:26:54.317",1,NRGSwmcBbOSZnM2xI5BZ,metricbeat-000210,NA,doc,188,6.2.4,7,system,memory,99,13.537,2.354,0.1482,13.537,14.499,16.891,2.392,0.1416,15.891,2.354,0.1482
6690,"December 18th 2018, 18:31:54.337",1,ytuWwmcBAOA7YPJGy32Y,metricbeat-000210,NA,doc,188,6.2.4,7,system,memory,,13.554,2.337,0.1471,13.554,14.518,16.891,2.373,0.1405,15.891,2.337,0.1471
6530,"December 18th 2018, 18:36:54.352",1,y6SbwmcBdDbnrhqkR7hx,metricbeat-000210,NA,doc,188,6.2.4,7,system,memory,85,13.538,2.353,0.1481,13.538,14.503,16.891,2.388,0.1414,15.891,2.353,0.1481
6370,"December 18th 2018, 18:41:54.370",1,viSfwmcBbOSZnM2x3T6d,metricbeat-000210,NA,doc,188,6.2.4,7,system,memory,,13.519,2.372,0.1492,13.519,14.482,16.891,2.409,0.1426,15.891,2.372,0.1492
6210,"December 18th 2018, 18:46:54.381",1,Yi-kwmcBX8H-MD0_b2Ao,metricbeat-000210,NA,doc,188,6.2.4,7,system,memory,,13.525,2.366,0.1489,13.525,14.489,16.891,2.402,0.1422,15.891,2.366,0.1489
6049,"December 18th 2018, 18:51:54.393",1,svapwmcBAOA7YPJGHdIc,metricbeat-000210,NA,doc,188,6.2.4,7,system,memory,,13.537,2.354,0.1482,13.537,14.505,16.891,2.386,0.1413,15.891,2.354,0.1482
5888,"December 18th 2018, 18:56:54.407",1,Q5-twmcBrehMbwjYmQV3,metricbeat-000210,NA,doc,188,6.2.4,7,system,memory,,13.548,2.343,0.1474,13.548,14.522,16.891,2.369,0.1402,15.891,2.343,0.1474
5728,"December 18th 2018, 19:01:54.421",1,x0CywmcBX8H-MD0_K1nb,metricbeat-000210,NA,doc,188,6.2.4,7,system,memory,134,13.548,2.343,0.1475,13.548,14.512,16.891,2.379,0.1409,15.891,2.343,0.1475
5568,"December 18th 2018, 19:06:54.430",1,waW2wmcBn_oGi6rsw7zJ,metricbeat-000210,NA,doc,188,6.2.4,7,system,memory,98,13.585,2.306,0.1451,13.585,14.555,16.891,2.336,0.1383,15.891,2.306,0.1451
5407,"December 18th 2018, 19:11:54.438",1,YEe7wmcBbOSZnM2xpOSS,metricbeat-000210,NA,doc,188,6.2.4,7,system,memory,,13.573,2.318,0.1459,13.573,14.523,16.891,2.368,0.1402,15.891,2.318,0.1459
5247,"December 18th 2018, 19:16:54.450",1,iNXAwmcBdDbnrhqkAXue,metricbeat-000210,NA,doc,188,6.2.4,7,system,memory,109,13.529,2.362,0.1486,13.529,14.495,16.891,2.396,0.1418,15.891,2.362,0.1486
5087,"December 18th 2018, 19:21:54.453",1,erTEwmcBxOZ1qs_ptSqE,metricbeat-000210,NA,doc,188,6.2.4,7,system,memory,,13.549,2.342,0.1474,13.549,14.506,16.891,2.385,0.1412,15.891,2.342,0.1474
4927,"December 18th 2018, 19:26:54.467",1,K-PJwmcBN4R-DFd1EHAA,metricbeat-000210,NA,doc,188,6.2.4,7,system,memory,84,13.536,2.355,0.1482,13.536,14.502,16.891,2.389,0.1415,15.891,2.355,0.1482
4766,"December 18th 2018, 19:31:54.467",1,kFvNwmcBbOSZnM2xo_bf,metricbeat-000210,NA,doc,188,6.2.4,7,system,memory,,13.519,2.372,0.1493,13.519,14.484,16.891,2.407,0.1425,15.891,2.372,0.1493
4605,"December 18th 2018, 19:36:54.474",1,VcrSwmcBrehMbwjYNg6d,metricbeat-000210,NA,doc,188,6.2.4,7,system,memory,,13.533,2.358,0.1484,13.533,14.492,16.891,2.399,0.142,15.891,2.358,0.1484
4444,"December 18th 2018, 19:41:54.481",1,bXLWwmcB6ZGVNHRkyzdG,metricbeat-000210,NA,doc,188,6.2.4,7,system,memory,,13.561,2.33,0.1466,13.561,14.528,16.891,2.363,0.1399,15.891,2.33,0.1466
4283,"December 18th 2018, 19:46:54.489",1,8djbwmcBrehMbwjYeGDl,metricbeat-000210,NA,doc,188,6.2.4,7,system,memory,,13.555,2.336,0.147,13.555,14.525,16.891,2.367,0.1401,15.891,2.336,0.147
4122,"December 18th 2018, 19:51:54.490",1,6NnfwmcBn_oGi6rs8cbS,metricbeat-000210,NA,doc,188,6.2.4,7,system,memory,,13.544,2.347,0.1477,13.544,14.506,16.891,2.385,0.1412,15.891,2.347,0.1477
3961,"December 18th 2018, 19:56:54.497",1,CErkwmcBuqt-6aA3h0k1,metricbeat-000210,NA,doc,188,6.2.4,7,system,memory,,13.519,2.372,0.1493,13.519,14.499,16.891,2.392,0.1416,15.891,2.372,0.1493
3800,"December 18th 2018, 20:01:54.502",1,xE_pwmcBuqt-6aA3HG7X,metricbeat-000210,NA,doc,188,6.2.4,7,system,memory,93,13.528,2.363,0.1487,13.528,14.515,16.891,2.376,0.1407,15.891,2.363,0.1487
3639,"December 18th 2018, 20:06:54.510",1,Dw3twmcBdDbnrhqkrikj,metricbeat-000210,NA,doc,188,6.2.4,7,system,memory,74,13.545,2.346,0.1476,13.545,14.518,16.891,2.373,0.1405,15.891,2.346,0.1476
3478,"December 18th 2018, 20:11:54.505",1,uPHywmcBrehMbwjYRqyt,metricbeat-000210,NA,doc,188,6.2.4,7,system,memory,88,13.506,2.385,0.1501,13.506,14.473,16.891,2.418,0.1431,15.891,2.385,0.1501
3317,"December 18th 2018, 20:16:54.518",1,E172wmcBuqt-6aA32SRj,metricbeat-000210,NA,doc,188,6.2.4,7,system,memory,101,13.491,2.4,0.1511,13.491,14.445,16.891,2.446,0.1448,15.891,2.4,0.1511
