,X.timestamp,X.version,X_id,X_index,X_score,X_type,beat.hostname,beat.version,enrichment.branch.name,metricset.module,metricset.name,metricset.rtt,system.network.in.bytes,system.network.in.dropped,system.network.in.errors,system.network.in.packets,system.network.name,system.network.out.bytes,system.network.out.dropped,system.network.out.errors,system.network.out.packets
26502,"December 18th 2018, 17:24:21.137",1,4fRywmcB6ZGVNHRkWuvp,metricbeat-000209,NA,doc,52,6.2.4,6,system,network,"3,200",88.899MB,0,0,"213,974",Ethernet,59.609MB,0,0,"230,691"
26503,"December 18th 2018, 17:24:17.648",1,wlRywmcBrehMbwjYWE6t,metricbeat-000209,NA,doc,155,6.2.4,20,system,network,"3,859",128.625MB,0,0,"255,356",Ethernet,87.099MB,0,0,"271,278"
26508,"December 18th 2018, 17:24:11.291",1,M6ZhwmcBuqt-6aA3BcKc,metricbeat-000209,NA,doc,25,6.2.4,3,system,network,"3,037",117.015MB,0,0,"325,776",Ethernet,155.888MB,0,0,"418,063"
26510,"December 18th 2018, 17:24:08.609",1,OlFywmcBn_oGi6rsVuGH,metricbeat-000209,NA,doc,3,6.2.4,1,system,network,"2,027",337.37MB,0,0,"815,067",Ethernet,224.585MB,0,0,"871,056"
26512,"December 18th 2018, 17:24:07.309",1,iLFywmcBAOA7YPJGVv8_,metricbeat-000209,NA,doc,1,6.2.4,1,system,network,"3,046",92.289MB,0,0,"199,420",Ethernet,58.201MB,0,0,"215,176"
26517,"December 18th 2018, 17:24:05.646",1,jT1gwmcBrehMbwjYhtX8,metricbeat-000209,NA,doc,83,6.2.4,9,system,network,892,213.746MB,0,0,"487,591",Ethernet,138.545MB,0,0,"533,085"
26519,"December 18th 2018, 17:24:05.413",1,kaZhwmcBuqt-6aA3BLsN,metricbeat-000209,NA,doc,161,6.2.4,20,system,network,"2,023",21.123MB,0,0,"44,982",Ethernet,12.402MB,0,0,"46,606"
26521,"December 18th 2018, 17:24:05.133",1,tGRgwmcBN4R-DFd1hlDg,metricbeat-000209,NA,doc,168,6.2.4,22,system,network,"3,048",382.45MB,0,0,"897,011",Ethernet,256.243MB,0,0,"970,836"
26525,"December 18th 2018, 17:24:02.314",1,3HVywmcBdDbnrhqkVTAr,metricbeat-000209,NA,doc,24,6.2.4,2,system,network,"3,011",224.844MB,0,0,"536,122",Ethernet,155.681MB,0,0,"592,177"
26529,"December 18th 2018, 17:24:01.829",1,je1ywmcBbOSZnM2xVXwZ,metricbeat-000209,NA,doc,184,6.2.4,21,system,network,"3,989",133.401MB,0,0,"261,085",Ethernet,72.229MB,0,0,"272,328"
26532,"December 18th 2018, 17:24:01.081",1,215gwmcBdDbnrhqkhs1B,metricbeat-000209,NA,doc,7,6.2.4,1,system,network,976,342.219MB,0,0,"788,994",Ethernet,224.819MB,0,0,"892,338"
26533,"December 18th 2018, 17:23:55.939",1,4dtgwmcBX8H-MD0__e2R,metricbeat-000209,NA,doc,90,6.2.4,11,system,network,"3,987",120.663MB,0,0,"261,020",Ethernet,74.505MB,0,0,"267,639"
26537,"December 18th 2018, 17:23:55.303",1,sfFywmcBX8H-MD0_T5ig,metricbeat-000209,NA,doc,45,6.2.4,5,system,network,"3,994",12.15MB,0,0,"25,135",Ethernet,7.558MB,0,0,"26,445"
26540,"December 18th 2018, 17:23:54.150",1,NV5gwmcBdDbnrhqkhMi7,metricbeat-000209,NA,doc,117,6.2.4,14,system,network,"1,272",565.667MB,0,0,"1,085,799",Ethernet,319.61MB,0,0,"1,116,175"
26544,"December 18th 2018, 17:23:51.504",1,VV5gwmcBdDbnrhqkhMZJ,metricbeat-000209,NA,doc,33,6.2.4,4,system,network,996,150.215MB,0,0,"255,469",Ethernet,76.08MB,0,0,"243,682"
26547,"December 18th 2018, 17:23:51.432",1,P95gwmcB6ZGVNHRkhGlN,metricbeat-000209,NA,doc,150,6.2.4,19,system,network,"1,021",128.681MB,0,0,"246,551",Ethernet,66.049MB,0,0,"248,135"
26550,"December 18th 2018, 17:23:50.331",1,gdtgwmcBX8H-MD0_8uZx,metricbeat-000209,NA,doc,75,6.2.4,8,system,network,"4,029",166.188MB,0,0,"273,380",Ethernet,65.541MB,0,0,"262,142"
26551,"December 18th 2018, 17:23:49.102",1,optgwmcBAOA7YPJGg8Tz,metricbeat-000209,NA,doc,8,6.2.4,1,system,network,"1,002",71.27MB,0,0,"147,698",Ethernet,37.572MB,0,0,"157,527"
26556,"December 18th 2018, 17:23:45.255",1,9l5gwmcBdDbnrhqkg8BD,metricbeat-000209,NA,doc,185,6.2.4,22,system,network,"3,035",402.641MB,0,0,"974,509",Ethernet,266.318MB,0,0,"1,033,297"
26557,"December 18th 2018, 17:23:43.345",1,uKZgwmcBuqt-6aA35qTc,metricbeat-000209,NA,doc,127,6.2.4,15,system,network,"3,174",1.148GB,0,0,"2,662,351",Ethernet,810.526MB,0,0,"2,951,350"
26561,"December 18th 2018, 17:23:43.278",1,mFFywmcBn_oGi6rsP8vt,metricbeat-000209,NA,doc,55,6.2.4,6,system,network,"4,230",113.017MB,0,0,"264,960",Ethernet,73.473MB,0,0,"280,961"
26564,"December 18th 2018, 17:23:42.451",1,dKZgwmcBuqt-6aA35qTc,metricbeat-000209,NA,doc,110,6.2.4,13,system,network,"2,871",76.494MB,0,0,"172,681",Ethernet,48.015MB,0,0,"190,093"
26566,"December 18th 2018, 17:23:38.118",1,DztgwmcBn_oGi6rs3Mb0,metricbeat-000209,NA,doc,181,6.2.4,23,system,network,"4,022",214.739MB,0,0,"389,266",Ethernet,110.744MB,0,0,"398,838"
26569,"December 18th 2018, 17:23:37.668",1,gl9gwmcBdDbnrhqk3C-X,metricbeat-000209,NA,doc,92,6.2.4,11,system,network,"1,002",119.497MB,0,0,"229,895",Ethernet,66.227MB,0,0,"230,751"
26572,"December 18th 2018, 17:23:35.894",1,nddgwmcBbOSZnM2x3IMS,metricbeat-000209,NA,doc,71,6.2.4,7,system,network,"1,002",914.094MB,0,0,"1,778,084",Ethernet,552.78MB,0,0,"1,916,357"
26576,"December 18th 2018, 17:23:34.164",1,HjtgwmcBn_oGi6rs28NV,metricbeat-000209,NA,doc,120,6.2.4,14,system,network,"2,854",686.228MB,0,0,"1,258,498",Ethernet,364.283MB,0,0,"1,279,180"
26579,"December 18th 2018, 17:23:33.496",1,A2RgwmcBN4R-DFd126hF,metricbeat-000209,NA,doc,186,6.2.4,21,system,network,"3,986",2.984GB,268,0,"4,683,619",Ethernet,1.005GB,0,0,"4,362,923"
26583,"December 18th 2018, 17:23:33.449",1,Cl9gwmcBdDbnrhqk1ysi,metricbeat-000209,NA,doc,2,6.2.4,1,system,network,"3,999",927.68MB,199,0,"1,626,241",Ethernet,425.734MB,0,0,"1,589,610"
26586,"December 18th 2018, 17:23:32.704",1,y5xgwmcBAOA7YPJG1x0W,metricbeat-000209,NA,doc,104,6.2.4,12,system,network,"2,041",77.017MB,0,0,"164,197",Ethernet,43.918MB,0,0,"177,799"
26587,"December 18th 2018, 17:23:31.431",1,zdtgwmcBX8H-MD0_1stQ,metricbeat-000209,NA,doc,34,6.2.4,4,system,network,"3,142",1.246GB,0,0,"1,194,133",Ethernet,236.864MB,0,0,"909,978"
26592,"December 18th 2018, 17:23:28.878",1,Ed5gwmcB6ZGVNHRk1c1O,metricbeat-000209,NA,doc,174,6.2.4,22,system,network,"3,212",274.448MB,0,0,"649,422",Ethernet,256.911MB,0,0,"752,094"
26594,"December 18th 2018, 17:23:28.141",1,q7xywmcBuqt-6aA3Jp4n,metricbeat-000209,NA,doc,130,6.2.4,16,system,network,"2,008",1.463GB,0,0,"2,557,953",Ethernet,665.247MB,0,0,"2,450,826"
26598,"December 18th 2018, 17:23:25.859",1,mjlgwmcBxOZ1qs_p1BTo,metricbeat-000209,NA,doc,106,6.2.4,13,system,network,"3,034",160.616MB,0,0,"367,001",Ethernet,99.905MB,0,0,"380,746"
26600,"December 18th 2018, 17:23:25.776",1,315gwmcBdDbnrhqkfrFb,metricbeat-000209,NA,doc,32,6.2.4,4,system,network,"2,023",10.108MB,0,0,"20,694",Ethernet,5.507MB,0,0,"20,173"
26604,"December 18th 2018, 17:23:24.485",1,_ptgwmcBAOA7YPJGfq6V,metricbeat-000209,NA,doc,69,6.2.4,7,system,network,"3,909",68.714MB,0,0,"153,503",Ethernet,42.528MB,0,0,"166,847"
26606,"December 18th 2018, 17:23:20.944",1,UfRywmcB6ZGVNHRkH6Qh,metricbeat-000209,NA,doc,176,6.2.4,23,system,network,"4,014",874.367MB,0,0,"1,804,298",Ethernet,498.824MB,0,0,"1,660,309"
26608,"December 18th 2018, 17:23:20.541",1,D5xgwmcBAOA7YPJG0xLx,metricbeat-000209,NA,doc,171,6.2.4,22,system,network,"3,882",114.245MB,0,0,"231,296",Ethernet,61.211MB,0,0,"243,268"
26613,"December 18th 2018, 17:23:19.851",1,8E5ywmcBxOZ1qs_pHt5I,metricbeat-000209,NA,doc,54,6.2.4,6,system,network,"2,990",108.017MB,0,0,"215,101",Ethernet,82.256MB,0,0,"230,354"
26615,"December 18th 2018, 17:23:18.032",1,llRywmcBrehMbwjYHBJy,metricbeat-000209,NA,doc,46,6.2.4,5,system,network,"4,020",55.292MB,0,0,"94,349",Ethernet,28.365MB,0,0,"94,671"
26619,"December 18th 2018, 17:23:13.112",1,idtgwmcBX8H-MD0_z74Q,metricbeat-000209,NA,doc,97,6.2.4,11,system,network,"4,059",85.982MB,0,0,"180,536",Ethernet,52.116MB,0,0,"189,974"
26622,"December 18th 2018, 17:23:12.973",1,BztgwmcBn_oGi6rszq_X,metricbeat-000209,NA,doc,169,6.2.4,22,system,network,"4,472",161.676MB,0,0,"327,806",Ethernet,108.322MB,0,0,"337,206"
26624,"December 18th 2018, 17:23:11.851",1,oHRywmcBdDbnrhqkBfLH,metricbeat-000209,NA,doc,70,6.2.4,7,system,network,"1,001",39.592MB,0,0,"72,651",Ethernet,44.996MB,0,0,"90,320"
26628,"December 18th 2018, 17:23:10.627",1,LKZgwmcBuqt-6aA3egfx,metricbeat-000209,NA,doc,145,6.2.4,18,system,network,"2,171",114.783MB,0,0,"313,022",Ethernet,144.158MB,0,0,"381,420"
26630,"December 18th 2018, 17:23:10.072",1,7jhgwmcBxOZ1qs_pepv6,metricbeat-000209,NA,doc,5,6.2.4,1,system,network,"3,865",441.265MB,0,0,"851,414",Ethernet,241.225MB,0,0,"914,806"
26633,"December 18th 2018, 17:23:05.453",1,eWRgwmcBN4R-DFd1zI9m,metricbeat-000209,NA,doc,133,6.2.4,16,system,network,"3,891",47.406MB,0,0,"88,491",Ethernet,29.714MB,0,0,"93,049"
26637,"December 18th 2018, 17:22:58.042",1,2dZgwmcBbOSZnM2xeOpW,metricbeat-000209,NA,doc,128,6.2.4,16,system,network,"3,832",332.311MB,0,0,"814,398",Ethernet,219.12MB,0,0,"835,249"
26638,"December 18th 2018, 17:22:56.040",1,uD1gwmcBrehMbwjYeJkM,metricbeat-000209,NA,doc,61,6.2.4,7,system,network,"3,011",3.495GB,0,0,"4,096,236",Ethernet,846.74MB,0,0,"3,564,140"
26643,"December 18th 2018, 17:22:54.769",1,9GRgwmcBN4R-DFd1xIDp,metricbeat-000209,NA,doc,84,6.2.4,9,system,network,"1,002",140.114MB,0,0,"255,278",Ethernet,68.923MB,0,0,"265,049"
26645,"December 18th 2018, 17:22:52.970",1,GqZgwmcBuqt-6aA3xGtQ,metricbeat-000209,NA,doc,27,6.2.4,3,system,network,"1,002",89.829MB,0,0,"183,853",Ethernet,48.119MB,0,0,"192,775"
26648,"December 18th 2018, 17:22:52.150",1,a1NxwmcBrehMbwjYxeaJ,metricbeat-000209,NA,doc,50,6.2.4,6,system,network,"2,949",95.532MB,0,0,"223,619",Ethernet,62.36MB,0,0,"235,435"
26652,"December 18th 2018, 17:22:51.375",1,SFNxwmcBrehMbwjYwuPe,metricbeat-000209,NA,doc,29,6.2.4,3,system,network,"1,829",86.983MB,0,0,"190,508",Ethernet,50.795MB,0,0,"199,095"
26655,"December 18th 2018, 17:22:47.378",1,V7xxwmcBuqt-6aA3v1bY,metricbeat-000209,NA,doc,31,6.2.4,3,system,network,"2,839",310.76MB,0,0,"713,656",Ethernet,194.454MB,0,0,"762,144"
26657,"December 18th 2018, 17:22:46.840",1,LbxxwmcBuqt-6aA3v1bY,metricbeat-000209,NA,doc,12,6.2.4,2,system,network,"5,056",872.793MB,0,0,"1,596,576",Ethernet,450.512MB,0,0,"1,623,667"
26661,"December 18th 2018, 17:22:44.071",1,jbxxwmcBuqt-6aA3v1Q5,metricbeat-000209,NA,doc,111,6.2.4,13,system,network,"3,890",150.639MB,0,0,"320,459",Ethernet,95.451MB,0,0,"350,580"
26664,"December 18th 2018, 17:22:41.180",1,wPFxwmcBX8H-MD0_vSCh,metricbeat-000209,NA,doc,26,6.2.4,3,system,network,"2,821",176.452MB,0,0,"300,075",Ethernet,78.582MB,0,0,"295,546"
26665,"December 18th 2018, 17:22:41.112",1,#NAME?,metricbeat-000209,NA,doc,21,6.2.4,2,system,network,"2,022",106.53MB,0,0,"258,259",Ethernet,100.445MB,0,0,"348,482"
26669,"December 18th 2018, 17:22:40.591",1,j2RgwmcBN4R-DFd1cArI,metricbeat-000209,NA,doc,142,6.2.4,18,system,network,"3,874",147.191MB,0,0,"275,243",Ethernet,77.572MB,0,0,"277,874"
26672,"December 18th 2018, 17:22:38.652",1,qvFxwmcBX8H-MD0_uxqp,metricbeat-000209,NA,doc,113,6.2.4,13,system,network,"3,039",78.066MB,0,0,"168,922",Ethernet,51.309MB,0,0,"179,243"
26675,"December 18th 2018, 17:22:37.809",1,M7xxwmcBuqt-6aA3u0ua,metricbeat-000209,NA,doc,76,6.2.4,8,system,network,"3,986",342.075MB,0,0,"260,432",Ethernet,36.63MB,0,0,"159,510"
26677,"December 18th 2018, 17:22:36.805",1,FZtgwmcBAOA7YPJGl-KS,metricbeat-000209,NA,doc,53,6.2.4,6,system,network,"2,991",87.23MB,0,0,"196,517",Ethernet,54MB,0,0,"214,953"
26680,"December 18th 2018, 17:22:28.722",1,fDtgwmcBn_oGi6rsjH6o,metricbeat-000209,NA,doc,122,6.2.4,14,system,network,"2,887",795.013MB,0,0,"1,603,993",Ethernet,509.352MB,0,0,"1,684,395"
26683,"December 18th 2018, 17:22:27.476",1,E95gwmcB6ZGVNHRkjIR8,metricbeat-000209,NA,doc,51,6.2.4,6,system,network,"2,887",338.601MB,0,0,"776,124",Ethernet,249.296MB,0,0,"838,437"
26688,"December 18th 2018, 17:22:25.098",1,0ZtgwmcBAOA7YPJGbXTV,metricbeat-000209,NA,doc,78,6.2.4,8,system,network,814,87.555MB,0,0,"117,602",Ethernet,25.356MB,0,0,"100,492"
26689,"December 18th 2018, 17:22:25.018",1,8d5gwmcB6ZGVNHRkbRmT,metricbeat-000209,NA,doc,60,6.2.4,7,system,network,"4,153",1.489GB,0,0,"3,125,659",Ethernet,"1,018.448MB",0,0,"3,411,782"
26694,"December 18th 2018, 17:22:24.790",1,CrFxwmcBAOA7YPJGtnj6,metricbeat-000209,NA,doc,62,6.2.4,7,system,network,"4,015",149.119MB,0,0,"246,292",Ethernet,79.588MB,0,0,"240,651"
26697,"December 18th 2018, 17:22:20.684",1,Z3RxwmcBdDbnrhqkrqIm,metricbeat-000209,NA,doc,154,6.2.4,19,system,network,"4,037",348.5MB,0,0,"812,437",Ethernet,212.113MB,0,0,"854,365"
26699,"December 18th 2018, 17:22:20.593",1,WXRxwmcBdDbnrhqkrqIm,metricbeat-000209,NA,doc,91,6.2.4,11,system,network,"4,028",350.143MB,0,0,"638,440",Ethernet,201.474MB,0,0,"669,069"
26703,"December 18th 2018, 17:22:13.470",1,FrFxwmcBAOA7YPJGq2n1,metricbeat-000209,NA,doc,48,6.2.4,6,system,network,"1,034",114.505MB,0,0,"233,294",Ethernet,95.619MB,0,0,"261,546"
26704,"December 18th 2018, 17:22:09.962",1,U15gwmcBdDbnrhqkamls,metricbeat-000209,NA,doc,151,6.2.4,19,system,network,"4,873",195.948MB,0,0,"347,511",Ethernet,133.112MB,0,0,"344,316"
26707,"December 18th 2018, 17:22:08.206",1,hzhgwmcBxOZ1qs_phsUx,metricbeat-000209,NA,doc,20,6.2.4,2,system,network,"3,861",128.309MB,0,0,"237,451",Ethernet,75.252MB,0,0,"246,850"
26710,"December 18th 2018, 17:22:06.294",1,1zhgwmcBxOZ1qs_paWIP,metricbeat-000209,NA,doc,173,6.2.4,22,system,network,"3,993",9.915MB,0,0,"20,144",Ethernet,4.68MB,0,0,"20,022"
26715,"December 18th 2018, 17:22:04.148",1,zvRxwmcB6ZGVNHRkqDrh,metricbeat-000209,NA,doc,170,6.2.4,22,system,network,"3,047",156.035MB,0,0,"295,997",Ethernet,83.473MB,0,0,"302,173"
26716,"December 18th 2018, 17:22:02.912",1,4E5xwmcBxOZ1qs_pqH38,metricbeat-000209,NA,doc,105,6.2.4,12,system,network,"4,516",226.164MB,0,0,"337,433",Ethernet,70.852MB,0,0,"307,788"
26720,"December 18th 2018, 17:22:02.539",1,xF5gwmcBdDbnrhqkhckf,metricbeat-000209,NA,doc,187,6.2.4,21,system,network,997,188.533MB,0,0,"275,213",Ethernet,62.865MB,0,0,"273,190"
26722,"December 18th 2018, 17:22:01.931",1,nThgwmcBxOZ1qs_pX1uo,metricbeat-000209,NA,doc,159,6.2.4,20,system,network,"2,000",165.719MB,0,0,"253,834",Ethernet,53.407MB,0,0,"244,411"
26726,"December 18th 2018, 17:22:00.227",1,7ttgwmcBX8H-MD0_VQTl,metricbeat-000209,NA,doc,177,6.2.4,23,system,network,"3,049",1.592GB,0,0,"1,833,481",Ethernet,334.597MB,0,0,"1,494,149"
26728,"December 18th 2018, 17:21:59.512",1,v6VgwmcBuqt-6aA3Vb6r,metricbeat-000209,NA,doc,160,6.2.4,20,system,network,996,214.463MB,0,0,"290,637",Ethernet,57.802MB,0,0,"270,829"
26731,"December 18th 2018, 17:21:57.578",1,b1NxwmcBrehMbwjYp6i5,metricbeat-000209,NA,doc,115,6.2.4,14,system,network,"3,852",986.27MB,0,0,"2,021,201",Ethernet,551.91MB,0,0,"2,051,986"
26736,"December 18th 2018, 17:21:55.430",1,QXlxwmcBN4R-DFd1pufu,metricbeat-000209,NA,doc,123,6.2.4,15,system,network,"2,836",61.089MB,0,0,"132,164",Ethernet,99.347MB,0,0,"146,638"
26738,"December 18th 2018, 17:21:55.157",1,Vz1gwmcBrehMbwjYhMsb,metricbeat-000209,NA,doc,134,6.2.4,16,system,network,"4,026",287.101MB,0,0,"638,867",Ethernet,170.682MB,0,0,"683,440"
26742,"December 18th 2018, 17:21:54.172",1,1T1gwmcBrehMbwjYg8nz,metricbeat-000209,NA,doc,188,6.2.4,7,system,network,"3,038",67.073MB,0,0,"158,886",Ethernet,44.765MB,0,0,"165,003"
26745,"December 18th 2018, 17:21:52.768",1,GjhgwmcBxOZ1qs_pVFCc,metricbeat-000209,NA,doc,79,6.2.4,9,system,network,"1,008",2.162GB,0,0,"2,766,724",Ethernet,592.707MB,0,0,"2,399,534"
26748,"December 18th 2018, 17:21:43.335",1,oaZgwmcBuqt-6aA3gR94,metricbeat-000209,NA,doc,146,6.2.4,18,system,network,"3,013",71.797MB,0,0,"157,610",Ethernet,43.504MB,0,0,"170,419"
26749,"December 18th 2018, 17:21:42.542",1,fN5gwmcB6ZGVNHRkgV5V,metricbeat-000209,NA,doc,116,6.2.4,14,system,network,968,238.526MB,0,0,"349,977",Ethernet,81.358MB,0,0,"317,359"
26753,"December 18th 2018, 17:21:39.210",1,jlNxwmcBrehMbwjYlZAk,metricbeat-000209,NA,doc,138,6.2.4,17,system,network,"5,019",62.627MB,0,0,"141,453",Ethernet,38.805MB,0,0,"149,084"
26757,"December 18th 2018, 17:21:39.037",1,kVNxwmcBrehMbwjYlI6z,metricbeat-000209,NA,doc,14,6.2.4,2,system,network,"3,096",283.002MB,0,0,"669,325",Ethernet,211.563MB,0,0,"725,080"
26760,"December 18th 2018, 17:21:38.220",1,oVNxwmcBrehMbwjYlI6z,metricbeat-000209,NA,doc,40,6.2.4,4,system,network,993,74.579MB,0,0,"164,503",Ethernet,47.466MB,0,0,"172,891"
26762,"December 18th 2018, 17:21:37.135",1,xz1gwmcBrehMbwjYTlAH,metricbeat-000209,NA,doc,95,6.2.4,11,system,network,"2,857",130.798MB,0,0,"276,120",Ethernet,85.063MB,0,0,"287,332"
26764,"December 18th 2018, 17:21:34.591",1,t7xxwmcBuqt-6aA3lAio,metricbeat-000209,NA,doc,23,6.2.4,2,system,network,999,108.251MB,0,0,"219,527",Ethernet,70.038MB,0,0,"236,292"
26768,"December 18th 2018, 17:21:31.533",1,sE5xwmcBxOZ1qs_pk16l,metricbeat-000209,NA,doc,189,6.2.4,21,system,network,996,64.074MB,0,0,"144,259",Ethernet,38.653MB,0,0,"152,164"
26771,"December 18th 2018, 17:21:28.230",1,pLFxwmcBAOA7YPJGkjdM,metricbeat-000209,NA,doc,22,6.2.4,2,system,network,"3,056",376.464MB,0,0,"891,255",Ethernet,254.153MB,0,0,"969,108"
26773,"December 18th 2018, 17:21:27.901",1,V5tgwmcBAOA7YPJGfKZj,metricbeat-000209,NA,doc,4,6.2.4,1,system,network,"3,890",2.709GB,0,0,"3,258,234",Ethernet,588.443MB,0,0,"2,549,528"
26778,"December 18th 2018, 17:21:27.103",1,5TtgwmcBn_oGi6rsfE1f,metricbeat-000209,NA,doc,190,6.2.4,21,system,network,"4,029",957.122MB,0,0,"2,154,307",Ethernet,612.24MB,0,0,"2,338,008"
26779,"December 18th 2018, 17:21:26.216",1,YtpgwmcBX8H-MD0_P-Hz,metricbeat-000209,NA,doc,178,6.2.4,23,system,network,"3,052",48.206MB,0,0,"100,619",Ethernet,27.477MB,0,0,"103,937"
26784,"December 18th 2018, 17:21:26.025",1,A15gwmcBdDbnrhqkfKhd,metricbeat-000209,NA,doc,119,6.2.4,14,system,network,"4,032",361.474MB,0,0,"799,714",Ethernet,217.755MB,0,0,"833,547"
26786,"December 18th 2018, 17:21:25.821",1,nD1gwmcBrehMbwjYPkKo,metricbeat-000209,NA,doc,77,6.2.4,8,system,network,"3,011","1,008.02MB",63,0,"2,273,424",Ethernet,762.682MB,0,0,"2,494,287"
26790,"December 18th 2018, 17:21:25.590",1,yLtxwmcBuqt-6aA3kf5I,metricbeat-000209,NA,doc,139,6.2.4,17,system,network,"3,234",583.074MB,0,0,"1,150,186",Ethernet,297.216MB,0,0,"1,214,662"
26791,"December 18th 2018, 17:21:25.397",1,I15gwmcBdDbnrhqkPjik,metricbeat-000209,NA,doc,191,6.2.4,21,system,network,"2,832",252.678MB,0,0,"5,676,992",Ethernet,1.243GB,0,0,"5,068,064"
26796,"December 18th 2018, 17:21:25.234",1,iXRxwmcBdDbnrhqkknBX,metricbeat-000209,NA,doc,28,6.2.4,3,system,network,"1,002",123.329MB,0,0,"6,191,208",Ethernet,1.526GB,0,0,"5,711,431"
26798,"December 18th 2018, 17:21:24.335",1,l91gwmcB6ZGVNHRkPtdS,metricbeat-000209,NA,doc,147,6.2.4,18,system,network,"1,027",191.486MB,0,0,"288,823",Ethernet,68.814MB,0,0,"277,295"
26800,"December 18th 2018, 17:21:23.728",1,ht1gwmcB6ZGVNHRkPtdS,metricbeat-000209,NA,doc,148,6.2.4,18,system,network,973,80.995MB,0,0,"172,326",Ethernet,44.556MB,0,0,"183,075"
26804,"December 18th 2018, 17:21:23.584",1,2JtgwmcBAOA7YPJGPjBA,metricbeat-000209,NA,doc,157,6.2.4,20,system,network,"1,137",103.955MB,0,0,"227,206",Ethernet,75.786MB,0,0,"243,748"
26807,"December 18th 2018, 17:21:20.525",1,B3RxwmcBdDbnrhqkkG_Z,metricbeat-000209,NA,doc,140,6.2.4,17,system,network,"1,002",117.985MB,0,0,"157,800",Ethernet,35.854MB,0,0,"145,571"
26810,"December 18th 2018, 17:21:20.438",1,7ttgwmcBX8H-MD0_e0xr,metricbeat-000209,NA,doc,172,6.2.4,22,system,network,"2,037",1.216GB,0,0,"2,693,220",Ethernet,824.814MB,0,0,"2,950,782"
26813,"December 18th 2018, 17:21:15.359",1,DJtgwmcBAOA7YPJGepuZ,metricbeat-000209,NA,doc,156,6.2.4,20,system,network,"2,893",15.554MB,0,0,"32,009",Ethernet,9.223MB,0,0,"32,811"
26815,"December 18th 2018, 17:21:13.825",1,zPRxwmcB6ZGVNHRkjg5Q,metricbeat-000209,NA,doc,100,6.2.4,12,system,network,"5,021",76.267MB,0,0,"161,922",Ethernet,44.651MB,0,0,"167,979"
26820,"December 18th 2018, 17:21:11.558",1,3T1gwmcBrehMbwjYMzMc,metricbeat-000209,NA,doc,121,6.2.4,14,system,network,"3,880",704.555MB,0,0,"1,375,634",Ethernet,431.786MB,0,0,"1,418,279"
26822,"December 18th 2018, 17:21:09.989",1,l9pgwmcBX8H-MD0_Ms9_,metricbeat-000209,NA,doc,131,6.2.4,16,system,network,"3,051",314.151MB,0,0,"463,970",Ethernet,86.845MB,0,0,"401,636"
26825,"December 18th 2018, 17:21:07.319",1,kt5gwmcB6ZGVNHRkeDyW,metricbeat-000209,NA,doc,99,6.2.4,12,system,network,"1,993",70.849MB,0,0,"158,099",Ethernet,43.594MB,0,0,"167,193"
26827,"December 18th 2018, 17:21:06.065",1,tZtgwmcBAOA7YPJGeJBk,metricbeat-000209,NA,doc,153,6.2.4,19,system,network,"2,030",71.074MB,0,0,"158,759",Ethernet,43.848MB,0,0,"168,070"
26832,"December 18th 2018, 17:20:58.545",1,GnlxwmcBN4R-DFd1ia7E,metricbeat-000209,NA,doc,42,6.2.4,5,system,network,"4,144",811.721MB,0,0,"1,586,172",Ethernet,444.434MB,0,0,"1,598,007"
26834,"December 18th 2018, 17:20:57.929",1,rN1gwmcB6ZGVNHRkKr40,metricbeat-000209,NA,doc,114,6.2.4,13,system,network,"3,197",1.788GB,0,0,"4,241,113",Ethernet,1.298GB,0,0,"4,862,673"
26837,"December 18th 2018, 17:20:55.993",1,NXlxwmcBN4R-DFd1har8,metricbeat-000209,NA,doc,93,6.2.4,11,system,network,"3,849",944.685MB,0,0,"1,881,959",Ethernet,528.654MB,0,0,"2,009,419"
26841,"December 18th 2018, 17:20:54.390",1,yWNgwmcBN4R-DFd1KZm8,metricbeat-000209,NA,doc,80,6.2.4,9,system,network,"2,970",398.86MB,0,0,"6,983,720",Ethernet,1.635GB,0,0,"6,817,238"
26842,"December 18th 2018, 17:20:52.721",1,w9pgwmcBX8H-MD0_KL2B,metricbeat-000209,NA,doc,118,6.2.4,14,system,network,"2,035",379.504MB,0,0,"898,316",Ethernet,249.643MB,0,0,"952,042"
26846,"December 18th 2018, 17:20:51.156",1,05tgwmcBAOA7YPJGJgd_,metricbeat-000209,NA,doc,35,6.2.4,4,system,network,"1,002",73.084MB,0,0,"161,515",Ethernet,45.32MB,0,0,"171,797"
26850,"December 18th 2018, 17:20:50.737",1,HZtgwmcBAOA7YPJGdIVv,metricbeat-000209,NA,doc,30,6.2.4,3,system,network,"2,898",20.966MB,0,0,"43,089",Ethernet,10.131MB,0,0,"43,643"
26851,"December 18th 2018, 17:20:49.406",1,sZtgwmcBAOA7YPJGJgUy,metricbeat-000209,NA,doc,144,6.2.4,18,system,network,"3,925",20.336MB,0,0,"45,370",Ethernet,13.203MB,0,0,"47,286"
26855,"December 18th 2018, 17:20:48.135",1,4t5gwmcB6ZGVNHRkdCoB,metricbeat-000209,NA,doc,143,6.2.4,18,system,network,"3,886",99.679MB,0,0,"221,973",Ethernet,61.263MB,0,0,"228,205"
26857,"December 18th 2018, 17:20:46.322",1,5DpgwmcBn_oGi6rsJa_j,metricbeat-000209,NA,doc,82,6.2.4,9,system,network,"4,353",136.989MB,0,0,"281,569",Ethernet,69.947MB,0,0,"287,971"
