,X_timestamp,beat_hostname,enrichment_branch_name,system_memory_actual_free,system_memory_actual_used_bytes,system_memory_actual_used_pct,system_memory_free,system_memory_swap_free,system_memory_swap_used_bytes,system_memory_swap_used_pct,system_memory_used_bytes,system_memory_used_pct,system_diskio_io_time,system_diskio_read_count,system_diskio_read_time,system_diskio_write_bytes,system_diskio_write_count,system_diskio_write_time,system_cpu_idle_pct,system_cpu_iowait_pct,system_cpu_irq_pct,system_cpu_nice_pct,system_cpu_softirq_pct,system_cpu_steal_pct,system_cpu_system_pct,system_cpu_total_pct,system_cpu_user_pct,HBOS
98,130523,125,15,13.469000000000001,2.423,15.24,13.469000000000001,14.545,2.346,13.89,2.423,15.24,0,0,0,0.0,0,0,3.95,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.01,3.303139545276046
99,130534,68,7,13.399000000000001,2.492,15.68,13.399000000000001,14.432,2.459,14.56,2.492,15.68,0,0,0,2.5,0,0,3.96,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.01,3.165091252484954
100,130737,53,6,13.444,2.447,15.4,13.444,14.515999999999998,2.375,14.06,2.447,15.4,0,0,0,0.0,0,0,3.96,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.01,3.1649361257664954
101,130821,171,22,13.437000000000001,2.454,15.44,13.437000000000001,14.517999999999999,2.373,14.05,2.454,15.44,0,0,0,0.0,0,0,3.95,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.01,3.1254832596219084
102,130939,6,1,13.525,2.366,14.89,13.525,14.552999999999999,2.338,13.84,2.366,14.89,0,0,0,0.0,0,0,3.94,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.01,3.0071825354118857
103,130821,89,10,13.378,2.513,15.81,13.378,14.469000000000001,2.4219999999999997,14.34,2.513,15.81,0,0,0,0.0,0,0,3.92,0.0,0.0,0.0,0.0,0.0,0.05,0.08,0.03,2.9523020194347445
104,130958,141,17,13.34,2.551,16.05,13.34,14.414000000000001,2.477,14.66,2.551,16.05,0,0,0,0.0,0,0,3.93,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.01,2.8586070474305494
105,130921,52,6,13.537,2.354,14.82,13.537,14.573,2.318,13.72,2.354,14.82,0,0,0,0.0,0,0,3.96,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.01,2.790252801310255
106,130510,49,6,13.383,2.508,15.78,13.383,14.353,2.5380000000000003,15.02,2.508,15.78,0,0,0,0.0,0,0,3.96,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.02,2.7574489871609598
107,130741,142,18,13.447000000000001,2.444,15.38,13.447000000000001,14.447000000000001,2.444,14.47,2.444,15.38,0,0,0,0.0,0,0,3.96,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.01,2.6379321248390006
108,130623,157,20,13.394,2.497,15.71,13.394,14.369000000000002,2.522,14.93,2.497,15.71,0,0,0,0.0,0,0,3.95,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.01,2.6327016906453737
